,keywords,number_of_times_word_appeared,tf,idf,tf_idf
1082,spending proven,1,5.611357387352e-05,0.0,0.0
1083,value propositions Successful,1,5.611357387352e-05,0.0,0.0
1084,country In,1,5.611357387352e-05,0.0,0.0
1085,Cup marked low,1,5.611357387352e-05,0.0,0.0
1086,“ hid behind,1,5.611357387352e-05,0.0,0.0
1088,considering nontraditional,1,5.611357387352e-05,0.0,0.0
1089,revenue Speed matters,1,5.611357387352e-05,0.0,0.0
1090,customers Purposedriven,1,5.611357387352e-05,0.0,0.0
1091,economy lurches,1,5.611357387352e-05,0.0,0.0
1092,business environment value,1,5.611357387352e-05,0.0,0.0
1093,financial models rebuilt,1,5.611357387352e-05,0.0,0.0
1094,’ stew Instead,1,5.611357387352e-05,0.0,0.0
1095,digital play defining,1,5.611357387352e-05,0.0,0.0
1096,“ It,1,5.611357387352e-05,0.0,0.0
1097,unique attacking,1,5.611357387352e-05,0.0,0.0
1098,responsiveness end,1,5.611357387352e-05,0.0,0.0
1099,much clearly The,1,5.611357387352e-05,0.0,0.0
1100,analytics tools,1,5.611357387352e-05,0.0,0.0
1101,systems onetoone transactional,1,5.611357387352e-05,0.0,0.0
1102,whether actually acted,1,5.611357387352e-05,0.0,0.0
1103,95 percent February,1,5.611357387352e-05,0.0,0.0
1072,” car pickup,1,5.611357387352e-05,0.0,0.0
1071,data Internet,1,5.611357387352e-05,0.0,0.0
1070,CEO By,1,5.611357387352e-05,0.0,0.0
1069,decide work grow,1,5.611357387352e-05,0.0,0.0
1039,reinvent role operations,1,5.611357387352e-05,0.0,0.0
1040,manage maintain idle,1,5.611357387352e-05,0.0,0.0
1041,roads Exhibit,1,5.611357387352e-05,0.0,0.0
1042,established new,1,5.611357387352e-05,0.0,0.0
1043,onceprevalent globalsourcing,1,5.611357387352e-05,0.0,0.0
1044,looming bring business,1,5.611357387352e-05,0.0,0.0
1045,If accelerate,1,5.611357387352e-05,0.0,0.0
1046,encourage agility accountability,1,5.611357387352e-05,0.0,0.0
1047,work however,1,5.611357387352e-05,0.0,0.0
1048,elements agenda Refocus,1,5.611357387352e-05,0.0,0.0
1049,build next,1,5.611357387352e-05,0.0,0.0
1050,Refocus digital efforts,1,5.611357387352e-05,0.0,0.0
1051,digital solutions quickly,1,5.611357387352e-05,0.0,0.0
1052,operating model Driven,1,5.611357387352e-05,0.0,0.0
1037,feel comfortable,1,5.611357387352e-05,0.0,0.0
1053,order come back,1,5.611357387352e-05,0.0,0.0
1055,2 From,1,5.611357387352e-05,0.0,0.0
1056,goods services—technology,1,5.611357387352e-05,0.0,0.0
1057,going restaurants,1,5.611357387352e-05,0.0,0.0
1058,“ We,1,5.611357387352e-05,0.0,0.0
1059,identify primary,1,5.611357387352e-05,0.0,0.0
1060,partners Those,1,5.611357387352e-05,0.0,0.0
1061,But reimagining,1,5.611357387352e-05,0.0,0.0
1062,That mean changing,1,5.611357387352e-05,0.0,0.0
1063,impact earnings company,1,5.611357387352e-05,0.0,0.0
1064,committing renewed emphasis,1,5.611357387352e-05,0.0,0.0
1065,leisure time conduct,1,5.611357387352e-05,0.0,0.0
1066,need fundamentally rethink,1,5.611357387352e-05,0.0,0.0
1067,productivity end customer,1,5.611357387352e-05,0.0,0.0
1068,return declined new,1,5.611357387352e-05,0.0,0.0
1054,steps company taken,1,5.611357387352e-05,0.0,0.0
826,revenues important element,1,5.611357387352e-05,0.0,0.0
967,effective They,1,5.611357387352e-05,0.0,0.0
965,” It,1,5.611357387352e-05,0.0,0.0
863,“ We witnessing,1,5.611357387352e-05,0.0,0.0
864,speeded including bringing,1,5.611357387352e-05,0.0,0.0
865,resilience including,1,5.611357387352e-05,0.0,0.0
866,business year,1,5.611357387352e-05,0.0,0.0
867,back environment vaccine,1,5.611357387352e-05,0.0,0.0
868,This involve rapidly,1,5.611357387352e-05,0.0,0.0
869,business matters deep,1,5.611357387352e-05,0.0,0.0
870,paramount consider navigate,1,5.611357387352e-05,0.0,0.0
871,satellite imaging,1,5.611357387352e-05,0.0,0.0
872,new adapted,1,5.611357387352e-05,0.0,0.0
873,models handle,1,5.611357387352e-05,0.0,0.0
874,much delivered using,1,5.611357387352e-05,0.0,0.0
875,opportunities leadership,1,5.611357387352e-05,0.0,0.0
876,industries airlines ensuring,1,5.611357387352e-05,0.0,0.0
877,new volumes For,1,5.611357387352e-05,0.0,0.0
878,navigate demand,1,5.611357387352e-05,0.0,0.0
879,insights make better,1,5.611357387352e-05,0.0,0.0
880,threatened never,1,5.611357387352e-05,0.0,0.0
882,efficiency Ecommerce features,1,5.611357387352e-05,0.0,0.0
883,operating models deliver,1,5.611357387352e-05,0.0,0.0
884,food thought In,1,5.611357387352e-05,0.0,0.0
885,agenda—and deliver quickly,1,5.611357387352e-05,0.0,0.0
886,percent effective 31,1,5.611357387352e-05,0.0,0.0
887,Agile sales,1,5.611357387352e-05,0.0,0.0
888,better far,1,5.611357387352e-05,0.0,0.0
889,40 ” Fourth,1,5.611357387352e-05,0.0,0.0
890,building cohesive team,1,5.611357387352e-05,0.0,0.0
891,playbook Companies,1,5.611357387352e-05,0.0,0.0
892,partner CEO recalled,1,5.611357387352e-05,0.0,0.0
862,model based people,1,5.611357387352e-05,0.0,0.0
861,Develop agile operating,1,5.611357387352e-05,0.0,0.0
860,Francisco office Designed,1,5.611357387352e-05,0.0,0.0
859,percent February With,1,5.611357387352e-05,0.0,0.0
829,enough companies,1,5.611357387352e-05,0.0,0.0
830,adoption enable,1,5.611357387352e-05,0.0,0.0
831,service returns For,1,5.611357387352e-05,0.0,0.0
832,operations accelerated,1,5.611357387352e-05,0.0,0.0
833,use 7 From,1,5.611357387352e-05,0.0,0.0
834,match demand This,1,5.611357387352e-05,0.0,0.0
835,This shift,1,5.611357387352e-05,0.0,0.0
836,coronavirus hit If,1,5.611357387352e-05,0.0,0.0
837,winner previous two,1,5.611357387352e-05,0.0,0.0
838,18 months,1,5.611357387352e-05,0.0,0.0
839,development How,1,5.611357387352e-05,0.0,0.0
840,ones work,1,5.611357387352e-05,0.0,0.0
841,globalsourcing model,1,5.611357387352e-05,0.0,0.0
842,They need,1,5.611357387352e-05,0.0,0.0
893,decision making In,1,5.611357387352e-05,0.0,0.0
843,employees virtual,1,5.611357387352e-05,0.0,0.0
845,company moved fulltime,1,5.611357387352e-05,0.0,0.0
846,1970— imagination leadership,1,5.611357387352e-05,0.0,0.0
847,transparency compressing months,1,5.611357387352e-05,0.0,0.0
848,Embracing future,1,5.611357387352e-05,0.0,0.0
849,challenges One consumer,1,5.611357387352e-05,0.0,0.0
850,In parallel,1,5.611357387352e-05,0.0,0.0
851,used insight experiment,1,5.611357387352e-05,0.0,0.0
852,approaches significantly reduce,1,5.611357387352e-05,0.0,0.0
853,future work defined,1,5.611357387352e-05,0.0,0.0
854,tasks rise need,1,5.611357387352e-05,0.0,0.0
855,right talent regardless,1,5.611357387352e-05,0.0,0.0
856,accountability daily team,1,5.611357387352e-05,0.0,0.0
857,reactions In sense,1,5.611357387352e-05,0.0,0.0
858,innovation particular,1,5.611357387352e-05,0.0,0.0
844,Brazil grace style,1,5.611357387352e-05,0.0,0.0
966,customers complete everything,1,5.611357387352e-05,0.0,0.0
894,reinventing passenger,1,5.611357387352e-05,0.0,0.0
896,many retailers includes,1,5.611357387352e-05,0.0,0.0
934,get medical care,1,5.611357387352e-05,0.0,0.0
935,data reallocating,1,5.611357387352e-05,0.0,0.0
936,next normal companies,1,5.611357387352e-05,0.0,0.0
937,crosstraining dual even,1,5.611357387352e-05,0.0,0.0
938,spending proven growth,1,5.611357387352e-05,0.0,0.0
939,linked value,1,5.611357387352e-05,0.0,0.0
940,lowcost high flexibility,1,5.611357387352e-05,0.0,0.0
941,customer Similarly fast,1,5.611357387352e-05,0.0,0.0
942,revenues gradually,1,5.611357387352e-05,0.0,0.0
943,order two three,1,5.611357387352e-05,0.0,0.0
944,dramatic shifts operations,1,5.611357387352e-05,0.0,0.0
945,lower cost base,1,5.611357387352e-05,0.0,0.0
947,spending A,1,5.611357387352e-05,0.0,0.0
948,And required,1,5.611357387352e-05,0.0,0.0
949,promotions based,1,5.611357387352e-05,0.0,0.0
950,tech CEO He,1,5.611357387352e-05,0.0,0.0
951,turn fixed,1,5.611357387352e-05,0.0,0.0
952,fundamental challenges,1,5.611357387352e-05,0.0,0.0
953,onto new organization,1,5.611357387352e-05,0.0,0.0
954,digital play,1,5.611357387352e-05,0.0,0.0
955,survive thrive,1,5.611357387352e-05,0.0,0.0
956,channels adaptability essential,1,5.611357387352e-05,0.0,0.0
958,unlearned—namely flatter organization,1,5.611357387352e-05,0.0,0.0
959,return full,1,5.611357387352e-05,0.0,0.0
960,recover revenues gradually,1,5.611357387352e-05,0.0,0.0
961,core Companies need,1,5.611357387352e-05,0.0,0.0
962,wondered Brazil,1,5.611357387352e-05,0.0,0.0
963,going back,1,5.611357387352e-05,0.0,0.0
964,interconnected nimble,1,5.611357387352e-05,0.0,0.0
933,work thus position,1,5.611357387352e-05,0.0,0.0
932,reimagining return,1,5.611357387352e-05,0.0,0.0
931,return For many,1,5.611357387352e-05,0.0,0.0
930,leadership onthe,1,5.611357387352e-05,0.0,0.0
897,player tournament Making,1,5.611357387352e-05,0.0,0.0
898,example evaluating,1,5.611357387352e-05,0.0,0.0
899,new customer value,1,5.611357387352e-05,0.0,0.0
900,authority It ’,1,5.611357387352e-05,0.0,0.0
901,streamline organizational,1,5.611357387352e-05,0.0,0.0
902,teams effective They,1,5.611357387352e-05,0.0,0.0
903,place new operating,1,5.611357387352e-05,0.0,0.0
904,including bringing,1,5.611357387352e-05,0.0,0.0
905,To hire keep,1,5.611357387352e-05,0.0,0.0
906,’ Hong Kong,1,5.611357387352e-05,0.0,0.0
907,contactless ”,1,5.611357387352e-05,0.0,0.0
908,risk financial models,1,5.611357387352e-05,0.0,0.0
909,later however,1,5.611357387352e-05,0.0,0.0
910,decide work,1,5.611357387352e-05,0.0,0.0
895,management Ecommerce analytics,1,5.611357387352e-05,0.0,0.0
911,continuously prioritize,1,5.611357387352e-05,0.0,0.0
914,need understand,1,5.611357387352e-05,0.0,0.0
916,low point,1,5.611357387352e-05,0.0,0.0
917,team widely regarded,1,5.611357387352e-05,0.0,0.0
918,different ways A,1,5.611357387352e-05,0.0,0.0
919,In sense,1,5.611357387352e-05,0.0,0.0
920,global asset,1,5.611357387352e-05,0.0,0.0
921,advantage Specifically,1,5.611357387352e-05,0.0,0.0
922,decommissioning legacy infrastructure,1,5.611357387352e-05,0.0,0.0
923,choosing We,1,5.611357387352e-05,0.0,0.0
924,need analytical,1,5.611357387352e-05,0.0,0.0
925,patterns create need,1,5.611357387352e-05,0.0,0.0
926,levers strengthen operational,1,5.611357387352e-05,0.0,0.0
927,quickly bring supply,1,5.611357387352e-05,0.0,0.0
929,could mean establishing,1,5.611357387352e-05,0.0,0.0
913,places premium,1,5.611357387352e-05,0.0,0.0
1104,Bob Sternfels May,1,5.611357387352e-05,0.0,0.0
549,make “ never,1,5.611357387352e-05,0.0,0.0
547,normal resolve resilience,1,5.611357387352e-05,0.0,0.0
173,clearly The,1,5.611357387352e-05,0.0,0.0
174,stable salespipelinemanagement process,1,5.611357387352e-05,0.0,0.0
175,SHAPE go,1,5.611357387352e-05,0.0,0.0
177,designed recovery dashboard,1,5.611357387352e-05,0.0,0.0
178,creation learning platforms,1,5.611357387352e-05,0.0,0.0
179,work The,1,5.611357387352e-05,0.0,0.0
180,create need equally,1,5.611357387352e-05,0.0,0.0
181,It difficult imagine,1,5.611357387352e-05,0.0,0.0
182,effort weeks,1,5.611357387352e-05,0.0,0.0
183,functions example,1,5.611357387352e-05,0.0,0.0
184,return data,1,5.611357387352e-05,0.0,0.0
185,cohesive team even,1,5.611357387352e-05,0.0,0.0
186,recovered 90,1,5.611357387352e-05,0.0,0.0
188,companies operate Assuming,1,5.611357387352e-05,0.0,0.0
189,Organizations also showing,1,5.611357387352e-05,0.0,0.0
190,McKinsey ’,1,5.611357387352e-05,0.0,0.0
191,matters deep understanding,1,5.611357387352e-05,0.0,0.0
192,adapted creating,1,5.611357387352e-05,0.0,0.0
193,digital agenda—and deliver,1,5.611357387352e-05,0.0,0.0
194,operations competitive advantage,1,5.611357387352e-05,0.0,0.0
195,Copyright © 2020,1,5.611357387352e-05,0.0,0.0
196,flatter organization delegates,1,5.611357387352e-05,0.0,0.0
197,advantage 3,1,5.611357387352e-05,0.0,0.0
198,sets enhancing,1,5.611357387352e-05,0.0,0.0
199,2019 leading,1,5.611357387352e-05,0.0,0.0
200,sales force support,1,5.611357387352e-05,0.0,0.0
201,important element reimagining,1,5.611357387352e-05,0.0,0.0
202,Customer experience,1,5.611357387352e-05,0.0,0.0
203,moves need,1,5.611357387352e-05,0.0,0.0
172,fell 95,1,5.611357387352e-05,0.0,0.0
171,making local sales,1,5.611357387352e-05,0.0,0.0
170,loyal customers,1,5.611357387352e-05,0.0,0.0
169,approaches include,1,5.611357387352e-05,0.0,0.0
138,global supply,1,5.611357387352e-05,0.0,0.0
139,home delivery,1,5.611357387352e-05,0.0,0.0
140,satellite imaging insights,1,5.611357387352e-05,0.0,0.0
141,Embracing future work,1,5.611357387352e-05,0.0,0.0
142,solutions quickly also,1,5.611357387352e-05,0.0,0.0
143,percent February,1,5.611357387352e-05,0.0,0.0
144,Global Editorial,1,5.611357387352e-05,0.0,0.0
145,digital collection model,1,5.611357387352e-05,0.0,0.0
146,mining operations,1,5.611357387352e-05,0.0,0.0
147,addition reinventing core,1,5.611357387352e-05,0.0,0.0
148,revenue Speed,1,5.611357387352e-05,0.0,0.0
150,wherever possible,1,5.611357387352e-05,0.0,0.0
151,competitive advantage Dramatic,1,5.611357387352e-05,0.0,0.0
152,“ great,1,5.611357387352e-05,0.0,0.0
204,important course crossfunctional,1,5.611357387352e-05,0.0,0.0
153,skills roles,1,5.611357387352e-05,0.0,0.0
155,crisis “ Every,1,5.611357387352e-05,0.0,0.0
156,models proving,1,5.611357387352e-05,0.0,0.0
157,answer important,1,5.611357387352e-05,0.0,0.0
158,remarked one,1,5.611357387352e-05,0.0,0.0
159,manage operations,1,5.611357387352e-05,0.0,0.0
160,visibility agility productivity,1,5.611357387352e-05,0.0,0.0
161,many toughest,1,5.611357387352e-05,0.0,0.0
162,possible match,1,5.611357387352e-05,0.0,0.0
163,Designed Global,1,5.611357387352e-05,0.0,0.0
164,nearly enough game,1,5.611357387352e-05,0.0,0.0
165,required leadership management,1,5.611357387352e-05,0.0,0.0
166,In parallel companies,1,5.611357387352e-05,0.0,0.0
167,includes creating,1,5.611357387352e-05,0.0,0.0
168,resilient crisis “,1,5.611357387352e-05,0.0,0.0
154,proven growth sources,1,5.611357387352e-05,0.0,0.0
137,right enable companies,1,5.611357387352e-05,0.0,0.0
205,enable rapid,1,5.611357387352e-05,0.0,0.0
207,passenger experience,1,5.611357387352e-05,0.0,0.0
244,enhancing expanding,1,5.611357387352e-05,0.0,0.0
245,faster ” one,1,5.611357387352e-05,0.0,0.0
246,striking fast,1,5.611357387352e-05,0.0,0.0
247,Creating new,1,5.611357387352e-05,0.0,0.0
248,orders reassure various,1,5.611357387352e-05,0.0,0.0
249,It ’ next,1,5.611357387352e-05,0.0,0.0
250,rights reserved,1,5.611357387352e-05,0.0,0.0
251,ever take,1,5.611357387352e-05,0.0,0.0
252,responding Much progress,1,5.611357387352e-05,0.0,0.0
253,Rapidly increasing capital,1,5.611357387352e-05,0.0,0.0
254,channels Acceleration,1,5.611357387352e-05,0.0,0.0
255,right Through,1,5.611357387352e-05,0.0,0.0
256,three weeks,1,5.611357387352e-05,0.0,0.0
257,redesign operations,1,5.611357387352e-05,0.0,0.0
258,operations changes,1,5.611357387352e-05,0.0,0.0
259,accelerated migration,1,5.611357387352e-05,0.0,0.0
260,team checkins,1,5.611357387352e-05,0.0,0.0
261,companies redesign,1,5.611357387352e-05,0.0,0.0
262,entities capture,1,5.611357387352e-05,0.0,0.0
263,even city city,1,5.611357387352e-05,0.0,0.0
264,new remote,1,5.611357387352e-05,0.0,0.0
265,journeys accelerate,1,5.611357387352e-05,0.0,0.0
266,Through COVID19,1,5.611357387352e-05,0.0,0.0
267,declined new,1,5.611357387352e-05,0.0,0.0
268,bringing back,1,5.611357387352e-05,0.0,0.0
269,end inventory rebalancing,1,5.611357387352e-05,0.0,0.0
270,train people,1,5.611357387352e-05,0.0,0.0
271,grow Who In,1,5.611357387352e-05,0.0,0.0
272,might differ depending,1,5.611357387352e-05,0.0,0.0
243,reviews twiceamonth,1,5.611357387352e-05,0.0,0.0
242,American telecommunications,1,5.611357387352e-05,0.0,0.0
241,clear growth,1,5.611357387352e-05,0.0,0.0
240,companies need incorporate,1,5.611357387352e-05,0.0,0.0
208,loved ones,1,5.611357387352e-05,0.0,0.0
209,interact loved,1,5.611357387352e-05,0.0,0.0
210,customers facing,1,5.611357387352e-05,0.0,0.0
212,return Rapid,1,5.611357387352e-05,0.0,0.0
213,deliver solutions,1,5.611357387352e-05,0.0,0.0
214,perform Fouled frequently,1,5.611357387352e-05,0.0,0.0
215,beautiful And,1,5.611357387352e-05,0.0,0.0
216,Most companies,1,5.611357387352e-05,0.0,0.0
217,culture know,1,5.611357387352e-05,0.0,0.0
218,return work,1,5.611357387352e-05,0.0,0.0
219,listening guide personalization,1,5.611357387352e-05,0.0,0.0
220,18 months When,1,5.611357387352e-05,0.0,0.0
221,agile ” means,1,5.611357387352e-05,0.0,0.0
222,fulltime direct employees,1,5.611357387352e-05,0.0,0.0
206,requires quickly,1,5.611357387352e-05,0.0,0.0
223,navigate postCOVID19 environment,1,5.611357387352e-05,0.0,0.0
225,global value chains,1,5.611357387352e-05,0.0,0.0
226,digital efforts reflect,1,5.611357387352e-05,0.0,0.0
227,use public,1,5.611357387352e-05,0.0,0.0
228,operations supply,1,5.611357387352e-05,0.0,0.0
230,Cup marked,1,5.611357387352e-05,0.0,0.0
231,financing servicing,1,5.611357387352e-05,0.0,0.0
232,neartomedium term,1,5.611357387352e-05,0.0,0.0
233,recovery dashboard,1,5.611357387352e-05,0.0,0.0
234,Now world,1,5.611357387352e-05,0.0,0.0
235,tailored experiences based,1,5.611357387352e-05,0.0,0.0
236,firms telling,1,5.611357387352e-05,0.0,0.0
237,win type customer,1,5.611357387352e-05,0.0,0.0
238,IT productivity lower,1,5.611357387352e-05,0.0,0.0
239,environmental sustainability interconnected,1,5.611357387352e-05,0.0,0.0
224,developing customer experiences,1,5.611357387352e-05,0.0,0.0
273,’ important,1,5.611357387352e-05,0.0,0.0
136,solution development,1,5.611357387352e-05,0.0,0.0
134,cared ”,1,5.611357387352e-05,0.0,0.0
36,therefore critical,1,5.611357387352e-05,0.0,0.0
37,remembered historic deployment,1,5.611357387352e-05,0.0,0.0
38,tailored experiences,1,5.611357387352e-05,0.0,0.0
39,fragility global supply,1,5.611357387352e-05,0.0,0.0
40,operations supply chains,1,5.611357387352e-05,0.0,0.0
41,crisis organizations must,1,5.611357387352e-05,0.0,0.0
42,perform Fouled,1,5.611357387352e-05,0.0,0.0
43,new volumes,1,5.611357387352e-05,0.0,0.0
44,percent businesses surveyed,1,5.611357387352e-05,0.0,0.0
45,Strategy roles personal,1,5.611357387352e-05,0.0,0.0
46,talent To,1,5.611357387352e-05,0.0,0.0
47,amid economic,1,5.611357387352e-05,0.0,0.0
48,emphasis different,1,5.611357387352e-05,0.0,0.0
49,survive crisis,1,5.611357387352e-05,0.0,0.0
50,already digitizing,1,5.611357387352e-05,0.0,0.0
51,To build,1,5.611357387352e-05,0.0,0.0
52,continuing simplify,1,5.611357387352e-05,0.0,0.0
53,differ depending business,1,5.611357387352e-05,0.0,0.0
54,channels adaptability,1,5.611357387352e-05,0.0,0.0
55,legacy infrastructure,1,5.611357387352e-05,0.0,0.0
56,“ hid,1,5.611357387352e-05,0.0,0.0
57,launch curbsidedelivery business,1,5.611357387352e-05,0.0,0.0
58,Experience shown,1,5.611357387352e-05,0.0,0.0
59,work defined,1,5.611357387352e-05,0.0,0.0
60,The onceprevalent globalsourcing,1,5.611357387352e-05,0.0,0.0
62,economic fallout companies,1,5.611357387352e-05,0.0,0.0
63,unconnected goods,1,5.611357387352e-05,0.0,0.0
64,experience committing renewed,1,5.611357387352e-05,0.0,0.0
65,cars For industries,1,5.611357387352e-05,0.0,0.0
35,wondered Brazil ’,1,5.611357387352e-05,0.0,0.0
34,models deliver,1,5.611357387352e-05,0.0,0.0
33,digital solutions The,1,5.611357387352e-05,0.0,0.0
32,technology business matters,1,5.611357387352e-05,0.0,0.0
1,Once identified measures,1,5.611357387352e-05,0.0,0.0
2,lockdown hit,1,5.611357387352e-05,0.0,0.0
3,Companies also seeking,1,5.611357387352e-05,0.0,0.0
4,priorities digital practices,1,5.611357387352e-05,0.0,0.0
6,based people,1,5.611357387352e-05,0.0,0.0
7,changed significantly,1,5.611357387352e-05,0.0,0.0
8,’ already,1,5.611357387352e-05,0.0,0.0
9,changing ecosystem considering,1,5.611357387352e-05,0.0,0.0
